"id","author","description","guid","to","likecount","link","pubdate","replycount","title","authorChannelUrl"
"1312","@cobagame909","Coba di hutan bang","UgyuRVMttO_czu4Vi-l4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgyuRVMttO_czu4Vi-l4AaABAg","5/24/2024 23:55","0","Coba di hutan bang","http://www.youtube.com/@cobagame909"
"1313","@dianfirmansyah973","jangan sampai provider Telkomsel tau ðŸ˜…","UgyPPmruHWp1t4sD6D54AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgyPPmruHWp1t4sD6D54AaABAg","5/24/2024 23:55","0","jangan sampai provider Telkomsel tau ðŸ˜…","http://www.youtube.com/@dianfirmansyah973"
"1314","@ariyok","lemahny awan mendung hujan","UgwcUogEuTvee-AE7PV4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgwcUogEuTvee-AE7PV4AaABAg","5/24/2024 23:51","0","lemahny awan mendung hujan","http://www.youtube.com/@ariyok"
"1315","@chiayadicandra2021","Beli paketnya perbulan atau sekali beli buat selamanya?","UgxxK4eAHCBqZdma_ZV4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgxxK4eAHCBqZdma_ZV4AaABAg","5/24/2024 23:47","0","Beli paketnya perbulan atau sekali beli buat selamanya?","http://www.youtube.com/@chiayadicandra2021"
"1316","@becakngebut5873","Bakalan ada seruan boikot rame2 ndak ya? Elon Musk sudah terang2an dukung Israel lohhhðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚","UgzeeQxjesZRP_zLGVB4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgzeeQxjesZRP_zLGVB4AaABAg","5/24/2024 23:47","1","Bakalan ada seruan boikot rame2 ndak ya? Elon Musk sudah terang2an dukung Israel lohhhðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚","http://www.youtube.com/@becakngebut5873"
"1317","@andyh1447","Telkomsel juga pake alat israel. Ga ada yg boikot ðŸ¤£","UgzeeQxjesZRP_zLGVB4AaABAg.A3qcbPzrpwVA3qsjtk_z7t","@becakngebut5873","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgzeeQxjesZRP_zLGVB4AaABAg.A3qcbPzrpwVA3qsjtk_z7t","5/25/2024 2:08","0","Telkomsel juga pake alat israel. Ga ada yg boikot ðŸ¤£","http://www.youtube.com/@andyh1447"
"1318","@stereodan7180","Ini ga bikin indihome panik ya?","UgwfY-yWv1L6RDUqdq14AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgwfY-yWv1L6RDUqdq14AaABAg","5/24/2024 23:47","0","Ini ga bikin indihome panik ya?","http://www.youtube.com/@stereodan7180"
"1319","@rizalsiregar5509","Waduh....provider internet mulai keringat dingin apalagi investasi belum balik modal...","UgzFko9C42uo0hg8xqN4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgzFko9C42uo0hg8xqN4AaABAg","5/24/2024 23:46","0","Waduh....provider internet mulai keringat dingin apalagi investasi belum balik modal...","http://www.youtube.com/@rizalsiregar5509"
"1320","@dapielpa2403","Bang tes di tengah kota bang, apakah bisa terpengaruh dengan sinyal2 lain yg ada jd mempengaruhi kecepatan atau tdk","UgzPCq-xuVEtXP0NfYB4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgzPCq-xuVEtXP0NfYB4AaABAg","5/24/2024 23:46","0","Bang tes di tengah kota bang, apakah bisa terpengaruh dengan sinyal2 lain yg ada jd mempengaruhi kecepatan atau tdk","http://www.youtube.com/@dapielpa2403"
"1321","@airlanggaivtinan9835","Kalo kehujanan kira2 ngefek g bang","Ugy005y0I4rF-Cb6mj54AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugy005y0I4rF-Cb6mj54AaABAg","5/24/2024 23:45","0","Kalo kehujanan kira2 ngefek g bang","http://www.youtube.com/@airlanggaivtinan9835"
"1322","@FaisalLubies","Kominfo dan Telkomsel tidak senang melihat konten ini.","Ugzzg-zuNPJza3I15ll4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugzzg-zuNPJza3I15ll4AaABAg","5/24/2024 23:41","0","Kominfo dan Telkomsel tidak senang melihat konten ini.","http://www.youtube.com/@FaisalLubies"
"1323","@user-ph2ld6ln6r","Ini jauh lbh baik dibanding ubique, sudah harganya mahal internetnya lelet, per bulannya bikin sesak napas ðŸ˜‚","Ugw2L-T9vTvd-6YJD494AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugw2L-T9vTvd-6YJD494AaABAg","5/24/2024 23:38","0","Ini jauh lbh baik dibanding ubique, sudah harganya mahal internetnya lelet, per bulannya bikin sesak napas ðŸ˜‚","http://www.youtube.com/@user-ph2ld6ln6r"
"1324","@slayerbeast9398","Buat player ml desa ping 80 dah termasuk lancar","UgxM94NQ0jgFaciWU7t4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgxM94NQ0jgFaciWU7t4AaABAg","5/24/2024 23:38","0","Buat player ml desa ping 80 dah termasuk lancar","http://www.youtube.com/@slayerbeast9398"
"1325","@mrriddiick2531","Pada lucu lucu yaa netizen, masa internet satelit di samain sm internet fiber ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ Di Indonesia termasuk murah harga internet dibandingkan dgn negara lain . Nama nya berbisnis dgn sebuah negara dan bisnis seorang visioner Gw sih berharap semoga spaceX bbrp puluh tahun kedepan nya bisa menyaingi NASA , dmn semua objek tata surya ""seakan akan"" seperti di manipulasi, entah benar atau tidak bentuk tata surya kita ðŸ˜…ðŸ˜…ðŸ˜… Org pertama yg ke bulan aja kyk seperti di studio , di rekayasa ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚","UgzmO30b71Vd9JfOZZF4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgzmO30b71Vd9JfOZZF4AaABAg","5/24/2024 23:30","0","Pada lucu lucu yaa netizen, masa internet satelit di samain sm internet fiber ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ Di Indonesia termasuk murah harga internet dibandingkan dgn negara lain . Nama nya berbisnis dgn sebuah negara dan bisnis seorang visioner Gw sih berharap semoga spaceX bbrp puluh tahun kedepan nya bisa menyaingi NASA , dmn semua objek tata surya ""seakan akan"" seperti di manipulasi, entah benar atau tidak bentuk tata surya kita ðŸ˜…ðŸ˜…ðŸ˜… Org pertama yg ke bulan aja kyk seperti di studio , di rekayasa ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚","http://www.youtube.com/@mrriddiick2531"
"1326","@digital_50","Semoga harga quota tambah murah tdk monopoli harga!","UgzYdPPTKZAfTRSBazd4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgzYdPPTKZAfTRSBazd4AaABAg","5/24/2024 23:28","0","Semoga harga quota tambah murah tdk monopoli harga!","http://www.youtube.com/@digital_50"
"1327","@RezaAlhafidz01","Pengen bgt peradaban indonesia maju kyk pemikirannya elon musk, bisa gk sih","Ugwega5bALsly81DxAh4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugwega5bALsly81DxAh4AaABAg","5/24/2024 23:28","0","Pengen bgt peradaban indonesia maju kyk pemikirannya elon musk, bisa gk sih","http://www.youtube.com/@RezaAlhafidz01"
"1328","@mr.icikiwir4542","Kalo untuk di hutan Papua bisa jg X y","Ugybd7lCejJ7XYM0AgJ4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugybd7lCejJ7XYM0AgJ4AaABAg","5/24/2024 23:25","0","Kalo untuk di hutan Papua bisa jg X y","http://www.youtube.com/@mr.icikiwir4542"
"1329","@RezaAlhafidz01","Kebayang gk sih gmn majunya teknologi masa depan. Zaman skrg aja udh gila gilaan canggihnya","UgylAnadD7ZsXPkZCdh4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgylAnadD7ZsXPkZCdh4AaABAg","5/24/2024 23:22","0","Kebayang gk sih gmn majunya teknologi masa depan. Zaman skrg aja udh gila gilaan canggihnya","http://www.youtube.com/@RezaAlhafidz01"
"1330","@nikofamily9740","Luar biasa starlink","UgzNifyjAgAbQ0HyNMt4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgzNifyjAgAbQ0HyNMt4AaABAg","5/24/2024 23:21","0","Luar biasa starlink","http://www.youtube.com/@nikofamily9740"
"1331","@NadiraAlmahira-ye9hy","Telkomsel mulai ketar ketir lhoo..","UgyHKVhGaR7VbVHX5ml4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgyHKVhGaR7VbVHX5ml4AaABAg","5/24/2024 23:20","0","Telkomsel mulai ketar ketir lhoo..","http://www.youtube.com/@NadiraAlmahira-ye9hy"
"1332","@indogem6428","Nyedot Listrik nya gede GK bng","UgyztC6VlmbNB4fcpmx4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgyztC6VlmbNB4fcpmx4AaABAg","5/24/2024 23:20","0","Nyedot Listrik nya gede GK bng","http://www.youtube.com/@indogem6428"
"1333","@pamankicik4943","kapan hari ketemu si paling indihome ""masih bagusan indihome, lebih stabil"" ðŸ˜‚","UgwEmoPdq9zkizmDBkN4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgwEmoPdq9zkizmDBkN4AaABAg","5/24/2024 23:20","0","kapan hari ketemu si paling indihome ""masih bagusan indihome, lebih stabil"" ðŸ˜‚","http://www.youtube.com/@pamankicik4943"
"1334","@anggarexa8871","Tapi gak bisa untuk Android ðŸ˜Œ","UgxY4gtWd6V_C2VoduN4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgxY4gtWd6V_C2VoduN4AaABAg","5/24/2024 23:19","0","Tapi gak bisa untuk Android ðŸ˜Œ","http://www.youtube.com/@anggarexa8871"
"1335","@bang_ADI94","starling (starbuck keliling) ðŸ˜…","Ugx8CEeRCn8IIVInHBx4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugx8CEeRCn8IIVInHBx4AaABAg","5/24/2024 23:16","0","starling (starbuck keliling) ðŸ˜…","http://www.youtube.com/@bang_ADI94"
"1336","@enzrmedia79","wah harus nyoba nih","Ugxk7bsDvTy4TEIpeRF4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugxk7bsDvTy4TEIpeRF4AaABAg","5/24/2024 23:16","0","wah harus nyoba nih","http://www.youtube.com/@enzrmedia79"
"1337","@tonicop8729","tambang juga bisa , antenanya ya pasang di atas dong, tarik kabel ke bawah.","Ugzq3m53ciPwkM7fOql4AaABAg","","2","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugzq3m53ciPwkM7fOql4AaABAg","5/24/2024 23:11","0","tambang juga bisa , antenanya ya pasang di atas dong, tarik kabel ke bawah.","http://www.youtube.com/@tonicop8729"
"1338","@ridhobagus5990","Nggak review Huawei pura 70 ultra bang David ðŸ˜ðŸ˜","UgwOYiEVS2uZJpxOwH14AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgwOYiEVS2uZJpxOwH14AaABAg","5/24/2024 23:09","0","Nggak review Huawei pura 70 ultra bang David ðŸ˜ðŸ˜","http://www.youtube.com/@ridhobagus5990"
"1339","@katfyguoi-he4bs","coba di pedalaman kalimantan","UgxkI_E-oanNvPcuOOR4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgxkI_E-oanNvPcuOOR4AaABAg","5/24/2024 23:08","0","coba di pedalaman kalimantan","http://www.youtube.com/@katfyguoi-he4bs"
"1340","@henriqunawan5045","Palapa Ring bakalan ketinggalan jaman nih. Dari pada proyek Trilyunan di korupsi mending ajak kerjasama sama Elon Musk aje Pak Jokowi....","UgxnA4QUW5uekZw3cZF4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgxnA4QUW5uekZw3cZF4AaABAg","5/24/2024 23:07","0","Palapa Ring bakalan ketinggalan jaman nih. Dari pada proyek Trilyunan di korupsi mending ajak kerjasama sama Elon Musk aje Pak Jokowi....","http://www.youtube.com/@henriqunawan5045"
"1341","@ArdiantoAlexander","NanangMrk Pelopor Nembak WiFi tetanggaðŸ˜‚","UgyqI1ebr2D3xQnbXKF4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgyqI1ebr2D3xQnbXKF4AaABAg","5/24/2024 23:06","0","NanangMrk Pelopor Nembak WiFi tetanggaðŸ˜‚","http://www.youtube.com/@ArdiantoAlexander"
"1342","@Shafiraputri2008","Buset kalo di rumah aja ya mending wifi atau Data seluler","UgyAtWQA-jhvBTYQGbd4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgyAtWQA-jhvBTYQGbd4AaABAg","5/24/2024 23:05","0","Buset kalo di rumah aja ya mending wifi atau Data seluler","http://www.youtube.com/@Shafiraputri2008"
"1343","@achmadfitrahfauzi6891","Wkwkwkw mampus ketar ketir orang serakah tapi pelayanan buruk","Ugyr7tAr8hUe-tVErs94AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugyr7tAr8hUe-tVErs94AaABAg","5/24/2024 23:04","0","Wkwkwkw mampus ketar ketir orang serakah tapi pelayanan buruk","http://www.youtube.com/@achmadfitrahfauzi6891"
"1344","@hudayarohis","Lanjut bang semangaðŸ˜‚â¤","UgwMNgaSX7KT8Ezfald4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgwMNgaSX7KT8Ezfald4AaABAg","5/24/2024 23:04","0","Lanjut bang semangaðŸ˜‚â¤","http://www.youtube.com/@hudayarohis"
"1345","@syuhudtv8092","itu powerbanknya kuat berapa jam klo pake starlink kayak gitu bang?","UgzXUBhynfrPjmDNLqV4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgzXUBhynfrPjmDNLqV4AaABAg","5/24/2024 23:04","0","itu powerbanknya kuat berapa jam klo pake starlink kayak gitu bang?","http://www.youtube.com/@syuhudtv8092"
"1346","@rifalafiarudin5539","Ka bisa pemakainya bisa berapa hp","UgxvitI1J_3ZwoxLgSV4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgxvitI1J_3ZwoxLgSV4AaABAg","5/24/2024 23:00","0","Ka bisa pemakainya bisa berapa hp","http://www.youtube.com/@rifalafiarudin5539"
"1347","@jacoblim5023","bisa nangkep sinyal ALIEN gak bang?","UgxvY_g_OeSzyQlCWpZ4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgxvY_g_OeSzyQlCWpZ4AaABAg","5/24/2024 23:00","0","bisa nangkep sinyal ALIEN gak bang?","http://www.youtube.com/@jacoblim5023"
"1348","@RiekoErlangga","Luar biasa, satelit asing beredar di atas langit Indonesia","UgyTCJKGvQxVQr_BzBB4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgyTCJKGvQxVQr_BzBB4AaABAg","5/24/2024 23:00","0","Luar biasa, satelit asing beredar di atas langit Indonesia","http://www.youtube.com/@RiekoErlangga"
"1349","@roron12","Kalo misal urunan sama tetangga, ada yg download, trus gw pake nge game, menurun gak ping nya?","UgyeeJVZful8Y4oc5VF4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgyeeJVZful8Y4oc5VF4AaABAg","5/24/2024 22:59","0","Kalo misal urunan sama tetangga, ada yg download, trus gw pake nge game, menurun gak ping nya?","http://www.youtube.com/@roron12"
"1350","@klibot","Hati2 next mainan di lapangan luas, petir kadang jodoh2an suka jilat","UgwQ67N51gyOPALwc2N4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgwQ67N51gyOPALwc2N4AaABAg","5/24/2024 22:56","0","Hati2 next mainan di lapangan luas, petir kadang jodoh2an suka jilat","http://www.youtube.com/@klibot"
"1351","@stevansiregar8853","cocok untuk kantor/sekolah/perguruan silat/monastery yg lokasinya di pedalaman/pegunungan/di antartika,Â  koneksi di share ke 20-30 user masih ok selama cuaca bagus (tidak ada awan tebal)","UgyqQOqlhbOYvHObzvt4AaABAg","","27","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgyqQOqlhbOYvHObzvt4AaABAg","5/24/2024 22:52","3","cocok untuk kantor/sekolah/perguruan silat/monastery yg lokasinya di pedalaman/pegunungan/di antartika,Â  koneksi di share ke 20-30 user masih ok selama cuaca bagus (tidak ada awan tebal)","http://www.youtube.com/@stevansiregar8853"
"1352","@yulikoo3302","Kak udah pernah coba berapa hari kak untuk 20-30 user? Apa tdk di banned?","UgyqQOqlhbOYvHObzvt4AaABAg.A3qXO09WpNkA3u7zzPhjez","@stevansiregar8853","1","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgyqQOqlhbOYvHObzvt4AaABAg.A3qXO09WpNkA3u7zzPhjez","5/26/2024 8:27","0","Kak udah pernah coba berapa hari kak untuk 20-30 user? Apa tdk di banned?","http://www.youtube.com/@yulikoo3302"
"1353","@itssmeesj8163","10:25","UgyqQOqlhbOYvHObzvt4AaABAg.A3qXO09WpNkA3uHGovoEKX","@stevansiregar8853","1","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgyqQOqlhbOYvHObzvt4AaABAg.A3qXO09WpNkA3uHGovoEKX","5/26/2024 9:48","0","10:25","http://www.youtube.com/@itssmeesj8163"
"1354","@arif_ipin1283","otomatis ketahuan. karna data yg keluar terlalu banyak","UgyqQOqlhbOYvHObzvt4AaABAg.A3qXO09WpNkA3whVuJv9CA","@stevansiregar8853","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgyqQOqlhbOYvHObzvt4AaABAg.A3qXO09WpNkA3whVuJv9CA","5/27/2024 8:25","0","otomatis ketahuan. karna data yg keluar terlalu banyak","http://www.youtube.com/@arif_ipin1283"
"1355","@user-dz7zj6cy6n","Boikot starbuck kopi","Ugw6TchUlc8VTAOv9e94AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugw6TchUlc8VTAOv9e94AaABAg","5/24/2024 22:52","0","Boikot starbuck kopi","http://www.youtube.com/@user-dz7zj6cy6n"
"1356","@firkhafie","Sold out dibeli siapa?","UgzDZF9ksR_YjWHVIBB4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgzDZF9ksR_YjWHVIBB4AaABAg","5/24/2024 22:49","0","Sold out dibeli siapa?","http://www.youtube.com/@firkhafie"
"1357","@BaniJawwad_Ajwad-pn1ro","kayaknya Bang David Mesti Fitnes Juga Nih....ðŸ˜ðŸ˜ðŸ˜","UgzF5LDHMceT1wCg1gV4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgzF5LDHMceT1wCg1gV4AaABAg","5/24/2024 22:46","0","kayaknya Bang David Mesti Fitnes Juga Nih....ðŸ˜ðŸ˜ðŸ˜","http://www.youtube.com/@BaniJawwad_Ajwad-pn1ro"
"1358","@Kakapian","â¤â¤â¤â¤â¤â¤","UgxN2QqQxDwCn6wAHQF4AaABAg","","1","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgxN2QqQxDwCn6wAHQF4AaABAg","5/24/2024 22:43","0","â¤â¤â¤â¤â¤â¤","http://www.youtube.com/@Kakapian"
"1359","@victorrahman","buat kost kostan ke banned gak bang?","UgxWHYpHn6fGjP3ryYZ4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgxWHYpHn6fGjP3ryYZ4AaABAg","5/24/2024 22:42","0","buat kost kostan ke banned gak bang?","http://www.youtube.com/@victorrahman"
"1360","@domba420","cobain di gunung, biar ga ada orang ilang lagi","UgwphI16opjKsVj5oJd4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgwphI16opjKsVj5oJd4AaABAg","5/24/2024 22:40","0","cobain di gunung, biar ga ada orang ilang lagi","http://www.youtube.com/@domba420"
"1361","@synjack7411","drpd bangun proyek bts banyak korupsi mending proyek starlink aja ke pelosok indonesia","UgyjrxpQBWgx7tnu-O14AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgyjrxpQBWgx7tnu-O14AaABAg","5/24/2024 22:39","0","drpd bangun proyek bts banyak korupsi mending proyek starlink aja ke pelosok indonesia","http://www.youtube.com/@synjack7411"
"1362","@Arsvlog6490","Satelit keliling ðŸ˜…","UgwCF8Fa_8I6kvaIqVZ4AaABAg","","1","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgwCF8Fa_8I6kvaIqVZ4AaABAg","5/24/2024 22:39","0","Satelit keliling ðŸ˜…","http://www.youtube.com/@Arsvlog6490"
"1363","@trisdulbasyir","Pembunuh telkom nih","Ugwt2Dks9-ZjWfzIX154AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugwt2Dks9-ZjWfzIX154AaABAg","5/24/2024 22:30","0","Pembunuh telkom nih","http://www.youtube.com/@trisdulbasyir"
"1364","@rinirisma1407","Bang tes lagi hujan berwana kabut","UgwlX2lcT5WB5wQHBG54AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgwlX2lcT5WB5wQHBG54AaABAg","5/24/2024 22:26","0","Bang tes lagi hujan berwana kabut","http://www.youtube.com/@rinirisma1407"
"1365","@TukangCukur731","Kmi yang umr hanya 2jt bisa apa ðŸ˜‚","UgxrKEgwXmPhY14wRDt4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgxrKEgwXmPhY14wRDt4AaABAg","5/24/2024 22:19","0","Kmi yang umr hanya 2jt bisa apa ðŸ˜‚","http://www.youtube.com/@TukangCukur731"
"1366","@LangitMuriaGroup","unlimited ga itu apa ada fupnya","UgztlLvcjQwIpUi_BEp4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgztlLvcjQwIpUi_BEp4AaABAg","5/24/2024 22:18","0","unlimited ga itu apa ada fupnya","http://www.youtube.com/@LangitMuriaGroup"
"1367","@lioneljordanyap9826","telkomsel yg signal abal2 bakal bangkrut","UgwZJtuXBgZcQBMnjeN4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgwZJtuXBgZcQBMnjeN4AaABAg","5/24/2024 22:10","0","telkomsel yg signal abal2 bakal bangkrut","http://www.youtube.com/@lioneljordanyap9826"
"1368","@tarikulurfishing","itu petir aman gak mas","UgyCxxKrqoquC8ny7QV4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgyCxxKrqoquC8ny7QV4AaABAg","5/24/2024 22:07","0","itu petir aman gak mas","http://www.youtube.com/@tarikulurfishing"
"1369","@nazama2271","semoga ada banyak yg beli starlink, buat bang elon thanks a lot. semoga ga jadi proyek pemerintah lagi, ntar hilang ditengah jalan jumlahnya kaya BTS.","Ugwzn7-XNGLA2k39ZQV4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugwzn7-XNGLA2k39ZQV4AaABAg","5/24/2024 22:06","0","semoga ada banyak yg beli starlink, buat bang elon thanks a lot. semoga ga jadi proyek pemerintah lagi, ntar hilang ditengah jalan jumlahnya kaya BTS.","http://www.youtube.com/@nazama2271"
"1370","@rsabudin8082","Bumi itu datar, satelite hoax mau aja di bodoh2inðŸ—¿","UgxSIsuA3n04y6ZiFCh4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgxSIsuA3n04y6ZiFCh4AaABAg","5/24/2024 21:56","0","Bumi itu datar, satelite hoax mau aja di bodoh2inðŸ—¿","http://www.youtube.com/@rsabudin8082"
"1371","@dikaraffadaily3887","KALO ADA PETIR GMN BANG?? punyaku internet pemancar 2 x kena petirðŸ˜‚ðŸ˜‚ðŸ˜‚","UgxbS7s0LsY79-jfCAZ4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgxbS7s0LsY79-jfCAZ4AaABAg","5/24/2024 21:53","0","KALO ADA PETIR GMN BANG?? punyaku internet pemancar 2 x kena petirðŸ˜‚ðŸ˜‚ðŸ˜‚","http://www.youtube.com/@dikaraffadaily3887"
"1372","@Isag.tetsuya","Apresiasi buat bapaknya X Ã† A-12","Ugxmi12eQctJGZnIhHF4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=Ugxmi12eQctJGZnIhHF4AaABAg","5/24/2024 21:53","0","Apresiasi buat bapaknya X Ã† A-12","http://www.youtube.com/@Isag.tetsuya"
"1373","@strongdistributor4975","dan akhir nya pemerintah turun tangan buat naikin harga , waktu xl kemarin aja yang unlimited tanpa router paket nya di take down anjer padahal 300rban unlimit meski ada fup, teknologi mempermudah mempemurah tapi di persulit sama pemerintah sendiri , ketar ketir ini mah internet pemerintah :D","UgxeMf-QSqp9k7LVLrZ4AaABAg","","1","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgxeMf-QSqp9k7LVLrZ4AaABAg","5/24/2024 21:52","0","dan akhir nya pemerintah turun tangan buat naikin harga , waktu xl kemarin aja yang unlimited tanpa router paket nya di take down anjer padahal 300rban unlimit meski ada fup, teknologi mempermudah mempemurah tapi di persulit sama pemerintah sendiri , ketar ketir ini mah internet pemerintah :D","http://www.youtube.com/@strongdistributor4975"
"1374","@marosmoratz","Kalau dijual murah info bos","UgzKxdB86slj2sStNKd4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgzKxdB86slj2sStNKd4AaABAg","5/24/2024 21:52","0","Kalau dijual murah info bos","http://www.youtube.com/@marosmoratz"
"1375","@hartonopreventer","Memang ada garansi dari starlink nya langsung.jika ada mungkin dr distributor.menginggat kantor starlink di indonesia saja tidak ada ðŸ˜‚","UgywQNtO5r_FhTkr1594AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgywQNtO5r_FhTkr1594AaABAg","5/24/2024 21:52","0","Memang ada garansi dari starlink nya langsung.jika ada mungkin dr distributor.menginggat kantor starlink di indonesia saja tidak ada ðŸ˜‚","http://www.youtube.com/@hartonopreventer"
"1376","@abdulghoni3136","Kayak parabola gitu ye","UgywiQTwMvU2v7_VJYV4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgywiQTwMvU2v7_VJYV4AaABAg","5/24/2024 21:46","0","Kayak parabola gitu ye","http://www.youtube.com/@abdulghoni3136"
"1377","@user-kj5yq5no7v","Gua didalam rumah âŒ kuburan âœ”ï¸ Pakai Star link ðŸ“¡ membantu banget Terimakasih abg Elon Musk .","UgxxlrJydX2EXPhHVHx4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgxxlrJydX2EXPhHVHx4AaABAg","5/24/2024 21:45","0","Gua didalam rumah âŒ kuburan âœ”ï¸ Pakai Star link ðŸ“¡ membantu banget Terimakasih abg Elon Musk .","http://www.youtube.com/@user-kj5yq5no7v"
"1378","@mohamadimron8887","Nunggu sekenanya starlink","UgwbYirdjeiCDESxvRt4AaABAg","","0","https://www.youtube.com/watch?v=BHkTABfl9fc&lc=UgwbYirdjeiCDESxvRt4AaABAg","5/24/2024 21:44","0","Nunggu sekenanya starlink","http://www.youtube.com/@mohamadimron8887"
